0,4009947,100311,14.372114,14.323783,14.372114,0,3921.996338,0.996582,0.132324,-0.099121,570,569,568,439,0
0,4009997,100316,13.95184,14.309073,13.95184,-0.013659,3922.074951,0.996094,0.132812,-0.097656,569,570,570,437,0
0,4010047,100311,14.372114,14.31958,14.372114,-0.002102,3921.950684,0.994629,0.127441,-0.101074,568,569,569,437,0
0,4010097,100314,14.119948,14.313276,14.119948,-0.003152,3922.016113,0.998535,0.131348,-0.100586,568,570,569,437,0
0,4010147,100314,14.119948,14.309073,14.119948,-0.003152,3922.087891,0.996094,0.129883,-0.099609,569,569,569,438,0
0,4010197,100310,14.456171,14.313276,14.456171,0.00105,3921.98999,0.99707,0.129395,-0.096191,568,569,567,436,0
0,4010247,100307,14.708344,14.323784,14.708344,0.003152,3922.035645,0.997559,0.126465,-0.100586,569,569,569,439,0
0,4010297,100311,14.372114,14.321682,14.372114,0.001051,3922.290527,0.994141,0.128418,-0.100098,568,568,569,438,0
0,4010347,100311,14.372114,14.323784,14.372114,0.005253,3921.996338,0.994629,0.132324,-0.099121,568,569,569,438,0
0,4010397,100311,14.372114,14.325885,14.372114,0.005253,3921.970215,0.995117,0.131836,-0.099609,568,568,569,436,0
0,4010447,100312,14.288058,14.317479,14.288058,-0.002102,3922.081299,0.996094,0.129883,-0.101074,569,571,570,438,0
0,4010497,100314,14.119948,14.31958,14.119948,0,3922.146729,0.994629,0.128906,-0.100098,568,569,569,438,0
0,4010547,100314,14.119948,14.317479,14.119948,-0.003152,3922.120605,0.992676,0.12793,-0.103516,568,569,570,439,0
0,4010597,100309,14.540228,14.315377,14.540228,-0.002101,3921.996338,0.998535,0.128906,-0.100586,570,571,568,440,0
0,4010647,100311,14.372114,14.315377,14.372114,-0.003152,3922.114014,0.994141,0.131348,-0.100586,569,567,569,437,0
0,4010697,100311,14.372114,14.315377,14.372114,-0.006304,3922.094482,0.998047,0.132324,-0.101562,569,570,569,437,0
0,4010747,100311,14.372114,14.309073,14.372114,-0.010507,3922.140381,0.99707,0.129395,-0.099121,568,568,569,438,0
0,4010797,100314,14.119948,14.300668,14.119948,-0.019963,3921.924561,0.993652,0.125488,-0.100098,569,568,569,438,0
0,4010847,100310,14.456171,14.298567,14.456171,-0.025217,3921.885254,0.996582,0.12793,-0.098145,569,568,569,438,0
0,4010897,100310,14.456171,14.306972,14.456171,-0.019963,3921.917969,0.995605,0.128906,-0.093262,568,570,568,437,0
0,4010947,100314,14.119948,14.311174,14.119948,-0.009457,3922.127197,0.995117,0.131348,-0.101562,568,569,568,441,0
0,4010997,100313,14.204002,14.311174,14.204002,-0.006304,3922.101074,0.994141,0.130371,-0.099609,569,570,569,437,0
0,4011047,100312,14.288058,14.311174,14.288058,-0.006304,3922.00293,0.995117,0.131836,-0.100098,568,569,569,438,0
0,4011097,100307,14.708344,14.317479,14.708344,-0.006304,3921.996338,0.994629,0.130859,-0.100586,568,569,570,437,0
0,4011147,100309,14.540228,14.317479,14.540228,-0.012609,3922.081299,0.994141,0.128906,-0.100098,569,570,568,436,0
0,4011197,100311,14.372114,14.325885,14.372114,-0.008406,3921.976807,0.994629,0.12793,-0.098145,567,568,570,440,0
0,4011247,100309,14.540228,14.332189,14.540228,-0.002102,3922.166504,0.993164,0.132324,-0.100586,570,568,569,438,0
0,4011297,100313,14.204002,14.330088,14.204002,0.001051,3922.048828,0.995605,0.137207,-0.101562,567,568,569,437,0
