-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101118
-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101104
-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101127
-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101120
