-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101138
-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101105
-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,101677
-0.5,305,183,35500,14000,1.7,1.7,3000,400,2000,100898
