-0.5,213,183,51000,7000,1.5,1.5,3000,400,2000,100599
-0.5,213,183,51000,7000,1.5,1.5,3000,400,2000,101640
-0.5,213,183,51000,7000,1.5,1.5,3000,400,2000,100764
