-0.5,213,183,51000,7000,1.7,1.7,3000,400,2000,100518
-0.5,213,183,51000,7000,1.7,1.7,3000,400,2000,101604
-0.5,213,183,51000,7000,1.7,1.7,3000,400,2000,100702
-0.5,213,183,51000,7000,1.7,1.7,3000,400,2000,100674
