-0.500000, 167, 100, 15000, 10000, 2.500000, 2.500000, 3000, 400, 2000, 99842
-0.500000, 167, 115, 15000, 10000, 2.000000, 2.000000, 3000, 400, 2500, 99806
-0.500000, 167, 115, 15000, 10000, 2.000000, 2.000000, 3000, 400, 2500, 100591
-0.500000, 167, 115, 15000, 10000, 2.000000, 2.000000, 3000, 400, 2500, 100807
